Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1978","1978","t","6800","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1979","1979","t","7300","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1980","1980","t","7800","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1981","1981","t","8250","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1982","1982","t","8800","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1983","1983","t","7900","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1984","1984","t","7500","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1985","1985","t","6000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1986","1986","t","6000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1987","1987","t","6000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1988","1988","t","6000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1989","1989","t","6750","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1990","1990","t","6700","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1991","1991","t","6300","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1992","1992","t","2500","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1993","1993","t","3300","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1994","1994","t","3700","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1995","1995","t","3900","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1996","1996","t","3500","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1997","1997","t","3700","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1998","1998","t","5100","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","1999","1999","t","5000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2000","2000","t","4000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2001","2001","t","4000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2002","2002","t","6000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2003","2003","t","8000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2004","2004","t","9000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2005","2005","t","9000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2006","2006","t","10000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2007","2007","t","13000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2008","2008","t","16000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2009","2009","t","17000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2010","2010","t","17000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2011","2011","t","17100","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2012","2012","t","16000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2013","2013","t","17000","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2014","2014","t","12775","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2015","2015","t","12905","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2016","2016","t","12702","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2017","2017","t","12912","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2018","2018","t","15587.27","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2019","2019","t","11633.32","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2020","2020","t","12233.91","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2021","2021","t","13250","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2022","2022","t","16335.57","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2023","2023","t","16780","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","21121","Meat of chickens, fresh or chilled","2024","2024","t","11411","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1961","1961","t","78300","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1962","1962","t","80400","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1963","1963","t","85000","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1964","1964","t","90000","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1965","1965","t","96332","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1966","1966","t","101963","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1967","1967","t","115237","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1968","1968","t","119661","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1969","1969","t","130173","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1970","1970","t","146784","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1971","1971","t","173490","A","Official figure",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1972","1972","t","185000","E","Estimated value",""
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1973","1973","t","211600","X","Figure from external organization","Unofficial figure"
"QCL","Crops and livestock products","008","Albania","5510","Production","02211","Raw milk of cattle","1974","1974","t","210000","E","Estimated value",""
